,DataType,#Nulls,#Uniques,Min,Mean,Max,Std,top10 val,top10 cnt,top10 raito
var_149,float64,0,85452,-33.527,5.276210209499891,46.8644,10.374152191149589,"[7.906000000000001, 4.4809, -8.2905, 3.3252, 5.5193, 9.0903, 9.577, 6.6392, 5.5676, 2.0043]","[15, 15, 14, 14, 13, 13, 13, 12, 12, 12]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_150,float64,0,60849,10.0018,16.820051006999602,24.6651,2.463188725791018,"[17.7381, 16.3394, 17.5112, 16.1288, 17.7812, 15.5809, 15.1321, 15.5181, 15.3416, 14.8717]","[21, 21, 20, 20, 19, 18, 18, 18, 18, 18]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_151,float64,0,72184,-2.9027,10.156002282999834,22.1488,3.9719108895792794,"[6.7802, 7.5589, 12.6643, 11.085999999999999, 11.620999999999999, 5.5442, 7.335, 14.3908, 7.3143, 7.6302]","[18, 17, 17, 17, 16, 16, 16, 16, 16, 16]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_152,float64,0,66139,-2.3096,7.628823997500065,18.3727,3.015322449676605,"[7.8389999999999995, 7.2468, 10.4134, 10.9176, 8.5736, 7.1396, 7.0151, 7.711, 9.1843, 9.9889]","[20, 20, 18, 18, 18, 18, 18, 17, 17, 17]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_153,float64,0,55749,10.8958,16.721077255000164,23.7689,2.0138934623696727,"[15.5627, 18.3447, 16.5589, 15.3146, 17.8882, 15.4575, 16.4308, 18.1098, 17.0882, 15.5675]","[23, 21, 20, 19, 19, 19, 18, 18, 18, 18]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_154,float64,0,75651,-7.8357,6.971187818500014,22.4838,4.972334166557544,"[8.0208, 10.6344, 9.2681, 5.4318, 12.7572, 1.9019, 11.7787, 6.1063, 4.1809, -0.0397]","[17, 17, 17, 17, 16, 16, 15, 15, 14, 14]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_155,float64,0,78595,-22.41,-2.0437467179999795,16.8219,5.775460832303318,"[0.7637, -0.0353, -7.2543, -5.2608, -1.6743, -4.2522, -4.0428, -1.9075, -4.7308, -0.8017]","[16, 15, 15, 15, 15, 15, 15, 14, 14, 14]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_156,float64,0,35466,10.4154,13.208797351499648,16.3468,0.9518057129888063,"[13.5468, 12.4378, 12.5149, 13.9327, 13.056, 13.7903, 13.9917, 13.7762, 12.1726, 12.844000000000001]","[28, 27, 27, 27, 27, 26, 26, 26, 26, 25]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_157,float64,0,78323,-24.9557,-4.83684832699997,13.1897,5.576516392804841,"[-5.6996, -9.8936, -8.919, -5.3704, -4.8039, -6.3183, -5.9401, -10.6099, -1.7093, 1.0594]","[17, 17, 15, 15, 15, 14, 14, 14, 13, 13]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_158,float64,0,84373,-4.4515,17.924734241999882,46.1577,7.8678844827443255,"[14.2265, 20.7553, 12.8398, 23.4356, 20.8321, 10.1389, 18.9313, 23.2415, 16.4103, 28.5461]","[16, 14, 14, 13, 13, 13, 12, 12, 12, 12]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_159,float64,0,73068,-3.9212,10.23922883699991,26.4959,4.133413659225384,"[5.6228, 8.3713, 9.8208, 9.9661, 9.53, 8.517000000000001, 12.0195, 11.2755, 10.3784, 8.2029]","[18, 17, 16, 16, 16, 15, 15, 15, 15, 15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_160,float64,0,88104,-8.9257,24.146181414000228,64.2911,10.876183641929561,"[35.8174, 13.1791, 20.3005, 11.5313, 23.4412, 22.0487, 18.1439, 26.9271, 28.9679, 7.8389999999999995]","[16, 14, 13, 13, 13, 12, 12, 12, 12, 12]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_161,float64,0,10506,4.9106,5.6353004620000045,6.3437,0.21793621477591804,"[5.7114, 5.6077, 5.7405, 5.596, 5.7548, 5.7302, 5.6442, 5.7017, 5.7308, 5.5333]","[69, 61, 60, 60, 60, 60, 59, 58, 58, 57]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_162,float64,0,46306,0.1062,5.360974673499932,10.1942,1.4260639539778481,"[7.5066, 4.1782, 4.6303, 6.0312, 4.7721, 5.1978, 5.6548, 6.3701, 5.4670000000000005, 5.2635]","[31, 27, 25, 24, 24, 23, 23, 22, 22, 22]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_163,float64,0,76976,-6.0937,11.026376490500036,27.1503,5.268894253720744,"[5.6249, 7.1052, 13.4029, 7.4514, 9.5918, 8.2969, 16.3332, 7.1014, 10.243, 12.8445]","[17, 16, 15, 15, 15, 15, 15, 15, 15, 15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_164,float64,0,77121,-21.514,-2.857328025000005,11.8855,5.457936687844654,"[-5.8343, -2.1991, -6.2686, 2.3268, 0.917, -5.4715, 1.1419, -7.3761, 0.2951, -1.3209]","[18, 17, 16, 15, 15, 14, 14, 14, 13, 13]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_165,float64,0,75703,3.6673,19.32076043950037,37.0267,5.039303149853928,"[14.0706, 17.8806, 13.0741, 19.4408, 15.751, 17.3425, 17.9802, 18.9407, 17.4414, 17.7064]","[16, 16, 15, 15, 14, 14, 14, 14, 14, 14]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_166,float64,0,16683,1.8131,2.9628210525000305,4.2162,0.37066808028474263,"[2.8446, 2.9105, 3.312, 2.825, 2.6643, 2.9965, 3.1342, 3.3103, 2.7793, 2.7929]","[53, 47, 45, 45, 44, 44, 44, 43, 43, 43]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_167,float64,0,83182,-37.1764,-4.189133114500085,20.5244,7.827428370483405,"[-1.5822, 1.0933, -7.0987, 7.3265, -1.9101, -0.9841, -5.8857, 1.7341, -13.6752, -6.4712]","[15, 15, 15, 15, 14, 14, 14, 13, 13, 13]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_168,float64,0,66656,-5.4057,4.930355953000012,14.9836,3.086443464828685,"[6.8616, 3.8066, 4.7178, 2.9779, 2.8364, 2.7162, 3.8760000000000003, 3.1224, 1.6122, 7.4699]","[18, 17, 17, 17, 16, 16, 16, 15, 15, 15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_169,float64,0,16759,4.2915,5.633715588999961,6.9364,0.3657497910646355,"[5.8455, 5.6984, 5.6628, 5.6154, 5.7642, 5.7085, 5.9283, 5.5839, 5.5775, 5.6323]","[51, 49, 49, 49, 47, 46, 46, 45, 44, 44]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_170,float64,0,73455,-15.5932,-0.020823592999999654,16.8465,4.4178756153249,"[-1.3647, 2.2831, -1.7137, 2.6663, 2.5334, -1.8841, 1.3134, -3.1723, 1.3598, 0.3546]","[18, 17, 17, 17, 16, 15, 15, 15, 15, 15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_171,float64,0,77918,-20.3936,-0.8051477290000149,17.2692,5.378492488992052,"[-2.6905, -5.2208, -4.2034, -0.5026, -3.2126, -1.036, -3.2616, 2.3219, -4.966, -1.7868]","[16, 15, 15, 15, 15, 14, 14, 14, 13, 13]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_172,float64,0,83916,-11.7966,19.77952772399997,53.4265,8.678023871262651,"[25.4815, 21.5924, 22.7877, 20.4559, 19.2734, 18.7923, 16.9529, 16.345, 24.6731, 17.1217]","[15, 14, 14, 14, 13, 13, 13, 13, 13, 12]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_173,float64,0,78845,-21.3428,-0.6662404274999998,19.2376,5.987419428949103,"[-5.0629, -1.5341, -7.9407, -0.9914, 6.1993, -3.5753, -0.1819, -1.1964, -8.9505, -1.9075]","[16, 16, 15, 14, 14, 14, 14, 13, 13, 13]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_174,float64,0,80987,-2.4854,20.264134910500022,42.7582,7.141815795630056,"[14.009, 21.6249, 17.2934, 17.1108, 20.8296, 13.5528, 29.3518, 18.0957, 24.8138, 19.3593]","[16, 15, 13, 13, 13, 13, 13, 13, 13, 13]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_175,float64,0,64937,2.9512,11.63571491050007,19.8922,2.884821286709761,"[9.3692, 11.811, 9.583, 9.4722, 14.7194, 11.7833, 10.8779, 13.8176, 8.1244, 11.7921]","[20, 20, 20, 19, 19, 19, 18, 17, 17, 17]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_176,float64,0,83905,-29.8384,-2.7761342174999952,19.6773,7.557000946363271,"[-2.0551, -1.9019, 1.2864, -7.8817, -1.3359, -0.8087, -10.0458, -7.0137, 2.1928, -15.7224]","[14, 13, 13, 13, 13, 13, 12, 12, 12, 12]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_177,float64,0,61780,5.0253,11.864537785499985,20.0078,2.626555892768134,"[10.2212, 10.6746, 12.1273, 11.0952, 13.0988, 11.668, 11.7739, 12.0922, 11.704, 10.4369]","[20, 19, 19, 19, 18, 18, 18, 18, 18, 17]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_178,float64,0,84537,-29.1185,-0.9493175999999869,27.9568,8.570314274983556,"[2.4952, -1.3415, -8.1195, 8.7641, 1.0676, 5.4299, 5.1313, -0.1078, -4.6606, -3.299]","[16, 15, 15, 13, 13, 13, 13, 13, 12, 12]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_179,float64,0,63473,-7.7674,2.582603662499973,14.0675,2.8038897444116158,"[3.9165, 2.9756, 0.6532, 1.8141, 3.1355, 3.3204, 2.6651, 0.9267, 1.7989, 2.6936]","[21, 21, 21, 20, 18, 18, 18, 18, 18, 17]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_180,float64,0,77195,-20.6106,-2.7226357145000692,13.991,5.225554321522087,"[-4.8634, -2.3766, 2.7612, -3.5222, -3.1296, 1.262, 2.1641, -6.0893, -4.658, -6.7732]","[17, 17, 15, 15, 15, 15, 15, 15, 14, 14]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_181,float64,0,45307,5.346,10.08082721449992,14.0559,1.3695463472558538,"[10.7881, 10.7955, 9.3518, 9.5892, 10.8332, 10.1145, 10.7904, 10.7965, 10.7974, 9.9794]","[30, 27, 26, 25, 24, 24, 24, 24, 24, 23]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_182,float64,0,85984,-28.0928,0.651431580499989,28.2553,8.961935991089655,"[-3.234, -1.5067, -4.1759, -4.1008, 4.3092, 9.3396, -2.1265, -6.1566, -7.9069, 8.2344]","[15, 15, 12, 12, 12, 12, 12, 12, 12, 12]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_183,float64,0,75174,-5.4768,8.768929472000327,25.5685,4.464461044548294,"[7.1162, 7.2769, 11.897, 6.7365, 7.6524, 7.0496, 6.5745, 8.2722, 5.2813, 4.742]","[16, 16, 16, 15, 15, 15, 15, 15, 15, 15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_184,float64,0,84500,-17.0114,12.719302336500206,44.3634,9.31688893546239,"[5.5772, 6.7309, 10.38, 18.9607, 1.1746, 7.9949, 21.0237, 16.2387, 4.0088, 6.0744]","[15, 15, 15, 14, 14, 14, 14, 14, 13, 13]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_185,float64,0,76106,-22.467,-3.9630449139999744,12.4886,4.724640953468172,"[-0.9108, -4.2652, -5.702000000000001, -7.0932, -6.5519, -2.8012, -5.7375, 2.7893, -0.4256, -4.0727]","[20, 15, 15, 14, 14, 14, 14, 14, 14, 14]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_186,float64,0,67204,-2.3038,8.9788001280001,21.6999,3.2066345134320944,"[8.6338, 7.5326, 7.6537, 7.7444, 9.5408, 9.4085, 9.6704, 7.5362, 6.6023, 9.8824]","[22, 19, 18, 18, 17, 17, 17, 17, 16, 16]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_187,float64,0,88290,-47.3064,-10.291918685500177,23.5699,11.562352021755258,"[0.1931, -9.2551, -2.6583, -9.3672, -19.7514, -12.9305, -20.4931, -16.9466, -8.2863, -16.7192]","[14, 13, 13, 13, 12, 12, 12, 12, 12, 12]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_188,float64,0,71322,4.4291,15.366094265000347,28.8852,3.929226977934261,"[15.5564, 19.9553, 13.0001, 11.8632, 20.3245, 13.0044, 12.6695, 16.8589, 16.4006, 13.3748]","[19, 16, 16, 15, 15, 15, 15, 15, 15, 15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_189,float64,0,36220,-2.5115,0.7556731605000162,3.7803,0.9761230061139,"[0.6251, 0.6739, 0.3317, 0.8698, 0.792, 1.5578, -0.2139, 0.627, 0.0395, 1.1075]","[30, 27, 27, 26, 26, 26, 26, 25, 25, 25]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_190,float64,0,73782,-14.0933,3.1897662905000383,20.359,4.551239144908742,"[5.4272, 1.7671, 3.8493, 1.2065, 3.1156, 1.0045, 3.6508, 3.2784, 3.3502, 1.8036]","[19, 19, 19, 17, 17, 16, 16, 16, 15, 15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_191,float64,0,65460,-2.407,7.458269406000029,16.7165,3.0251893534140475,"[10.027999999999999, 5.3498, 6.7297, 8.9939, 8.4658, 8.7889, 5.2306, 9.7098, 8.6576, 3.9041]","[19, 19, 19, 18, 18, 17, 17, 17, 17, 17]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_192,float64,0,47041,-3.3409,1.9259441480000108,8.005,1.4799660031951856,"[1.0173, 1.7848, 0.6657, 2.2288, 1.9365, 2.4461, 0.8519, 1.6985, 1.3868, 1.0059]","[29, 28, 25, 25, 25, 24, 24, 23, 23, 23]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_193,float64,0,72171,-11.4131,3.322015686499963,17.6326,3.9955987119713448,"[6.0498, 7.5369, 5.3929, 5.0325, 4.6424, 4.3336, 5.0243, 4.0664, 1.7998, 3.451]","[18, 17, 17, 16, 16, 16, 15, 15, 15, 15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_194,float64,0,66942,9.3828,17.996966971999775,27.9478,3.1406524955787805,"[19.15, 17.7039, 20.8085, 16.1147, 21.0586, 15.0253, 16.6906, 16.9723, 19.0505, 15.5598]","[22, 17, 17, 17, 17, 16, 16, 16, 15, 15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_195,float64,0,46482,-4.9119,-0.1336569455000003,4.5454,1.4296781947383013,"[-0.2137, -0.8009, 1.1737, 0.5813, -1.1278, 0.5388, -0.7367, -0.9923, -0.6244, 0.7437]","[27, 26, 26, 25, 23, 23, 23, 22, 22, 22]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_196,float64,0,78038,-13.9442,2.290898700500025,15.9207,5.446345508745113,"[6.0909, -0.555, -5.4584, 7.8704, 4.8477, 2.804, 3.9506, 2.9871, 5.4707, 3.5854]","[16, 15, 15, 15, 15, 15, 14, 14, 14, 14]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_197,float64,0,34817,6.1696,8.912428147499998,12.2758,0.9209043066630148,"[9.5016, 8.5176, 9.164, 8.3973, 8.9197, 8.7124, 9.0283, 8.8577, 8.5584, 8.6372]","[34, 31, 30, 30, 29, 28, 28, 27, 26, 26]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_198,float64,0,65262,6.584,15.869183606499927,26.5384,3.0087171082096167,"[15.8497, 16.221, 16.4989, 14.2583, 16.9068, 18.9002, 16.4104, 15.1118, 15.0995, 18.8579]","[20, 19, 19, 17, 17, 17, 17, 17, 17, 17]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
var_199,float64,0,85933,-39.4578,-3.2463419730000056,27.9074,10.398588894115639,"[-10.508, -16.3609, -0.9361, 9.4578, -5.6346, -7.5567, -0.2034, -10.744000000000002, 8.1522, -2.3667]","[15, 13, 13, 13, 13, 13, 13, 13, 12, 12]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
